acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,popularity,status,artist,title,year,rank,artist1,title,artist2,artist3,artist4,artist5,artist6
0.0927,https://api.spotify.com/v1/audio-analysis/7p4Yw9WPiAuJaN51H4CRqo,0.866,434307,0.721,7p4Yw9WPiAuJaN51H4CRqo,0.0169,0,0.055,-9.233,1,0.0386,128.669,4,https://api.spotify.com/v1/tracks/7p4Yw9WPiAuJaN51H4CRqo,audio_features,spotify:track:7p4Yw9WPiAuJaN51H4CRqo,0.911,,Bonnie Pointer,Heaven Must Have Sent You,1979,43,Bonnie Pointer,Heaven Must Have Sent You,,,,,,
0.0397,https://api.spotify.com/v1/audio-analysis/4aVuWgvD0X63hcOCnZtNFA,0.494,235800,0.698,4aVuWgvD0X63hcOCnZtNFA,0.00634,6,0.152,-12.049,0,0.0553,95.842,4,https://api.spotify.com/v1/tracks/4aVuWgvD0X63hcOCnZtNFA,audio_features,spotify:track:4aVuWgvD0X63hcOCnZtNFA,0.778,,Toto,Hold The Line,1979,44,Toto,Hold The Line,,,,,,
0.00115,https://api.spotify.com/v1/audio-analysis/5MuNxNox3zTanAFIO5KcTl,0.7,375400,0.816,5MuNxNox3zTanAFIO5KcTl,0.00123,7,0.0901,-9.711,0,0.044,113.244,4,https://api.spotify.com/v1/tracks/5MuNxNox3zTanAFIO5KcTl,audio_features,spotify:track:5MuNxNox3zTanAFIO5KcTl,0.838,,Sister Sledge,He's The Greatest Dancer,1979,45,Sister Sledge,He's The Greatest Dancer,,,,,,
0.644,https://api.spotify.com/v1/audio-analysis/4M0m4FUdc4wD2guhUHogLF,0.619,174533,0.686,4M0m4FUdc4wD2guhUHogLF,0,1,0.0996,-9.014,0,0.0615,76.923,4,https://api.spotify.com/v1/tracks/4M0m4FUdc4wD2guhUHogLF,audio_features,spotify:track:4M0m4FUdc4wD2guhUHogLF,0.757,,Dr. Hook,Sharing The Night Together,1979,46,Dr. Hook,Sharing The Night Together,,,,,,
0.484,https://api.spotify.com/v1/audio-analysis/5ggOAMsJCAYDHnyoqJ0xAD,0.32,258720,0.413,5ggOAMsJCAYDHnyoqJ0xAD,4.97E-06,10,0.346,-12.472,1,0.0314,142.765,4,https://api.spotify.com/v1/tracks/5ggOAMsJCAYDHnyoqJ0xAD,audio_features,spotify:track:5ggOAMsJCAYDHnyoqJ0xAD,0.313,,Kenny Rogers,She Believes In Me,1979,47,Kenny Rogers,She Believes In Me,,,,,,
0.0725,https://api.spotify.com/v1/audio-analysis/4mjFMScEvHeM72791mXRCW,0.725,339947,0.959,4mjFMScEvHeM72791mXRCW,0,9,0.14,-6.994,0,0.0472,127.323,4,https://api.spotify.com/v1/tracks/4mjFMScEvHeM72791mXRCW,audio_features,spotify:track:4mjFMScEvHeM72791mXRCW,0.755,,Village People,In The Navy,1979,48,Village People,In The Navy,,,,,,
0.572,https://api.spotify.com/v1/audio-analysis/4zvcdfyrGUGgJRsgiCJlVX,0.467,192360,0.471,4zvcdfyrGUGgJRsgiCJlVX,0.824,1,0.122,-13.761,1,0.039,132.164,4,https://api.spotify.com/v1/tracks/4zvcdfyrGUGgJRsgiCJlVX,audio_features,spotify:track:4zvcdfyrGUGgJRsgiCJlVX,0.794,,Frank Mills,Music Box Dancer,1979,49,Frank Mills,Music Box Dancer,,,,,,
0.155,https://api.spotify.com/v1/audio-analysis/383Xl5QTigwj3QiA3Qc6S7,0.523,214867,0.626,383Xl5QTigwj3QiA3Qc6S7,0,0,0.0869,-9.425,1,0.0523,134.127,4,https://api.spotify.com/v1/tracks/383Xl5QTigwj3QiA3Qc6S7,audio_features,spotify:track:383Xl5QTigwj3QiA3Qc6S7,0.917,,Charlie Daniels Band,The Devil Went Down To Georgia,1979,50,Charlie Daniels Band,The Devil Went Down To Georgia,,,,,,
0.464,https://api.spotify.com/v1/audio-analysis/4BdIF3xsMAUhOjuh0BSzOo,0.692,244133,0.598,4BdIF3xsMAUhOjuh0BSzOo,1.20E-06,9,0.0926,-7.893,0,0.0373,124.045,4,https://api.spotify.com/v1/tracks/4BdIF3xsMAUhOjuh0BSzOo,audio_features,spotify:track:4BdIF3xsMAUhOjuh0BSzOo,0.519,,John Stewart,Gold,1979,51,John Stewart,Gold,,,,,,
0.142,https://api.spotify.com/v1/audio-analysis/3biofZjKYOw75cPE2oTSFo,0.752,262227,0.646,3biofZjKYOw75cPE2oTSFo,0.0043,1,0.105,-10.763,0,0.0469,123.302,4,https://api.spotify.com/v1/tracks/3biofZjKYOw75cPE2oTSFo,audio_features,spotify:track:3biofZjKYOw75cPE2oTSFo,0.929,,Wings,Goodnight Tonight,1979,52,Wings,Goodnight Tonight,,,,,,
0.3,https://api.spotify.com/v1/audio-analysis/5IKLwqBQG6KU6MP2zP80Nu,0.784,216733,0.893,5IKLwqBQG6KU6MP2zP80Nu,1.57E-05,7,0.272,-5.153,0,0.0923,118.738,4,https://api.spotify.com/v1/tracks/5IKLwqBQG6KU6MP2zP80Nu,audio_features,spotify:track:5IKLwqBQG6KU6MP2zP80Nu,0.819,,Sister Sledge,We Are Family,1979,53,Sister Sledge,We Are Family,,,,,,
0.0261,https://api.spotify.com/v1/audio-analysis/71GMl3Q7U4JnrTqI9kfcoN,0.606,197467,0.716,71GMl3Q7U4JnrTqI9kfcoN,5.82E-06,2,0.13,-5.47,1,0.0285,112.299,4,https://api.spotify.com/v1/tracks/71GMl3Q7U4JnrTqI9kfcoN,audio_features,spotify:track:71GMl3Q7U4JnrTqI9kfcoN,0.868,,Bad Company,Rock 'N' Roll Fantasy,1979,54,Bad Company,Rock 'N' Roll Fantasy,,,,,,
,,,,,,,,,,,,,,,,,,404: analysis not found,Hot Chocolate,Every 1's A Winner,1979,55,Hot Chocolate,Every 1's A Winner,,,,,,
0.00535,https://api.spotify.com/v1/audio-analysis/3YWTp4Ap4sZNIyFkP0a0rx,0.707,403000,0.53,3YWTp4Ap4sZNIyFkP0a0rx,2.79E-05,4,0.0291,-12.313,1,0.0701,121.98,4,https://api.spotify.com/v1/tracks/3YWTp4Ap4sZNIyFkP0a0rx,audio_features,spotify:track:3YWTp4Ap4sZNIyFkP0a0rx,0.892,,Cher,Take Me Home,1979,56,Cher,Take Me Home,,,,,,
0.0843,https://api.spotify.com/v1/audio-analysis/6ztstiyZL6FXzh4aG46ZPD,0.802,288293,0.756,6ztstiyZL6FXzh4aG46ZPD,0.00765,2,0.0521,-10.791,0,0.0349,131.715,4,https://api.spotify.com/v1/tracks/6ztstiyZL6FXzh4aG46ZPD,audio_features,spotify:track:6ztstiyZL6FXzh4aG46ZPD,0.963,,Earth,Boogie Wonderland,1979,57,Earth,Boogie Wonderland,Wind,Fire,,,,
0.305,https://api.spotify.com/v1/audio-analysis/1Rj2vKjzAVzsnmofZzYFWh,0.351,250200,0.333,1Rj2vKjzAVzsnmofZzYFWh,0.000124,5,0.628,-13.194,1,0.0474,142.423,4,https://api.spotify.com/v1/tracks/1Rj2vKjzAVzsnmofZzYFWh,audio_features,spotify:track:1Rj2vKjzAVzsnmofZzYFWh,0.227,,Andy Gibb,(Our Love) Don't Throw It All Away,1979,58,Andy Gibb,(Our Love) Don't Throw It All Away,,,,,,
0.461,https://api.spotify.com/v1/audio-analysis/1lB6TCFlx4f50wdetOuGcT,0.642,286493,0.397,1lB6TCFlx4f50wdetOuGcT,0.000834,6,0.106,-16.842,1,0.0639,84.064,4,https://api.spotify.com/v1/tracks/1lB6TCFlx4f50wdetOuGcT,audio_features,spotify:track:1lB6TCFlx4f50wdetOuGcT,0.798,,Bobby Caldwell,What You Won't Do For Love,1979,59,Bobby Caldwell,What You Won't Do For Love,,,,,,
0.609,https://api.spotify.com/v1/audio-analysis/1BvpeiApX8qhof8Pmi3YlH,0.832,183693,0.614,1BvpeiApX8qhof8Pmi3YlH,6.53E-05,4,0.133,-8.237,1,0.138,95.078,4,https://api.spotify.com/v1/tracks/1BvpeiApX8qhof8Pmi3YlH,audio_features,spotify:track:1BvpeiApX8qhof8Pmi3YlH,0.856,,Ace Frehley,New York Groove,1979,60,Ace Frehley,New York Groove,,,,,,
0.0614,https://api.spotify.com/v1/audio-analysis/37Tmv4NnfQeb0ZgUC4fOJj,0.733,348624,0.794,37Tmv4NnfQeb0ZgUC4fOJj,0.0367,5,0.33,-10.023,1,0.0307,148.174,4,https://api.spotify.com/v1/tracks/37Tmv4NnfQeb0ZgUC4fOJj,audio_features,spotify:track:37Tmv4NnfQeb0ZgUC4fOJj,0.931,,Dire Straits,Sultans Of Swing,1979,61,Dire Straits,Sultans Of Swing,,,,,,
0.0232,https://api.spotify.com/v1/audio-analysis/1WNxecYpOzx65Li73Znlkr,0.706,415467,0.723,1WNxecYpOzx65Li73Znlkr,0.0441,5,0.0994,-9.235,1,0.0382,113.121,4,https://api.spotify.com/v1/tracks/1WNxecYpOzx65Li73Znlkr,audio_features,spotify:track:1WNxecYpOzx65Li73Znlkr,0.937,,Chic,I Want Your Love,1979,62,Chic,I Want Your Love,,,,,,
0.36,https://api.spotify.com/v1/audio-analysis/6KVBBixwlrtTpWOVCFcUyt,0.765,208798,0.489,6KVBBixwlrtTpWOVCFcUyt,0,9,0.0846,-8.061,1,0.0823,113.649,4,https://api.spotify.com/v1/tracks/6KVBBixwlrtTpWOVCFcUyt,audio_features,spotify:track:6KVBBixwlrtTpWOVCFcUyt,0.738,,Rickie Lee Jones,Chuck E's In Love,1979,63,Rickie Lee Jones,Chuck E's In Love,,,,,,
0.000342,https://api.spotify.com/v1/audio-analysis/7KWJE0UkJh6f3JyI9NOYHF,0.682,202093,0.709,7KWJE0UkJh6f3JyI9NOYHF,0.518,0,0.321,-10.319,1,0.0253,126.007,4,https://api.spotify.com/v1/tracks/7KWJE0UkJh6f3JyI9NOYHF,audio_features,spotify:track:7KWJE0UkJh6f3JyI9NOYHF,0.962,,Alicia Bridges,I Love The Night Life,1979,64,Alicia Bridges,I Love The Night Life,,,,,,
0.127,https://api.spotify.com/v1/audio-analysis/6EOdY7I7Xm1vPP1cyaGbWZ,0.747,220867,0.701,6EOdY7I7Xm1vPP1cyaGbWZ,0,1,0.084,-7.7,1,0.0453,112.964,4,https://api.spotify.com/v1/tracks/6EOdY7I7Xm1vPP1cyaGbWZ,audio_features,spotify:track:6EOdY7I7Xm1vPP1cyaGbWZ,0.87,,McFadden,Ain't No Stoppin' Us Now,1979,65,McFadden,Ain't No Stoppin' Us Now,Whitehead,,,,,
0.0928,https://api.spotify.com/v1/audio-analysis/3OZ40egQbNWeTe0BnR2QKa,0.466,237973,0.548,3OZ40egQbNWeTe0BnR2QKa,0,0,0.293,-8.321,1,0.0252,109.965,4,https://api.spotify.com/v1/tracks/3OZ40egQbNWeTe0BnR2QKa,audio_features,spotify:track:3OZ40egQbNWeTe0BnR2QKa,0.439,,Little River Band,Lonesome Loser,1979,66,Little River Band,Lonesome Loser,,,,,,
0.0186,https://api.spotify.com/v1/audio-analysis/1CQqupcyMg7176PPmIVmSj,0.486,257227,0.563,1CQqupcyMg7176PPmIVmSj,4.77E-05,7,0.074,-12.264,0,0.0334,105.538,4,https://api.spotify.com/v1/tracks/1CQqupcyMg7176PPmIVmSj,audio_features,spotify:track:1CQqupcyMg7176PPmIVmSj,0.678,,Styx,Renegade,1979,67,Styx,Renegade,,,,,,
0.137,https://api.spotify.com/v1/audio-analysis/2jto2mk883akXynLqkdung,0.393,284720,0.495,2jto2mk883akXynLqkdung,0.000269,0,0.134,-14.033,0,0.0428,202.297,4,https://api.spotify.com/v1/tracks/2jto2mk883akXynLqkdung,audio_features,spotify:track:2jto2mk883akXynLqkdung,0.624,,England Dan,Love Is The Answer,1979,68,England Dan,Love Is The Answer,John Ford Coley,,,,,
0.0943,https://api.spotify.com/v1/audio-analysis/58r4JuwHhXLAkttkaUZfLw,0.836,307947,0.626,58r4JuwHhXLAkttkaUZfLw,0.742,9,0.153,-10.143,0,0.0335,114.657,4,https://api.spotify.com/v1/tracks/58r4JuwHhXLAkttkaUZfLw,audio_features,spotify:track:58r4JuwHhXLAkttkaUZfLw,0.898,,Cheryl Lynn,Got To Be Real,1979,69,Cheryl Lynn,Got To Be Real,,,,,,
0.0846,https://api.spotify.com/v1/audio-analysis/3XIEWK1V9n25PS9Vb6axj5,0.704,188133,0.867,3XIEWK1V9n25PS9Vb6axj5,0,2,0.206,-5.808,1,0.0315,131.467,4,https://api.spotify.com/v1/tracks/3XIEWK1V9n25PS9Vb6axj5,audio_features,spotify:track:3XIEWK1V9n25PS9Vb6axj5,0.809,,Patrick Hernandez,Born To Be Alive,1979,70,Patrick Hernandez,Born To Be Alive,,,,,,
0.217,https://api.spotify.com/v1/audio-analysis/5X6HkkTe8mUwkHo3Lccr6E,0.687,281027,0.695,5X6HkkTe8mUwkHo3Lccr6E,0.00806,7,0.0569,-8.95,1,0.032,133.134,4,https://api.spotify.com/v1/tracks/5X6HkkTe8mUwkHo3Lccr6E,audio_features,spotify:track:5X6HkkTe8mUwkHo3Lccr6E,0.884,,Electric Light,Shine A Little Love,1979,71,Electric Light,Shine A Little Love,chestra,,,,,
0.0461,https://api.spotify.com/v1/audio-analysis/6aBiU9lFd3BhtggI7aeqBI,0.444,171640,0.351,6aBiU9lFd3BhtggI7aeqBI,1.94E-06,0,0.119,-9.01,1,0.0287,132.527,4,https://api.spotify.com/v1/tracks/6aBiU9lFd3BhtggI7aeqBI,audio_features,spotify:track:6aBiU9lFd3BhtggI7aeqBI,0.0853,,Anne Murray,I Just Fall In Love Again,1979,72,Anne Murray,I Just Fall In Love Again,,,,,,
0.107,https://api.spotify.com/v1/audio-analysis/3HlFHrduozey0jCtDWQ5Wv,0.792,205493,0.486,3HlFHrduozey0jCtDWQ5Wv,0.00221,1,0.121,-11.291,0,0.0284,130.738,4,https://api.spotify.com/v1/tracks/3HlFHrduozey0jCtDWQ5Wv,audio_features,spotify:track:3HlFHrduozey0jCtDWQ5Wv,0.848,,Ian Matthews,Shake It,1979,73,Ian Matthews,Shake It,,,,,,
0.24,https://api.spotify.com/v1/audio-analysis/07q0QVgO56EorrSGHC48y3,0.777,271240,0.842,07q0QVgO56EorrSGHC48y3,7.32E-05,4,0.0775,-6.167,1,0.04,128.388,4,https://api.spotify.com/v1/tracks/07q0QVgO56EorrSGHC48y3,audio_features,spotify:track:07q0QVgO56EorrSGHC48y3,0.864,,Kiss,I Was Made For Lovin' You,1979,74,Kiss,I Was Made For Lovin' You,,,,,,
0.373,https://api.spotify.com/v1/audio-analysis/5AfP2zlo6PBnlpU3KEGGiO,0.593,220013,0.791,5AfP2zlo6PBnlpU3KEGGiO,0.000526,9,0.236,-5.106,1,0.041,139.318,4,https://api.spotify.com/v1/tracks/5AfP2zlo6PBnlpU3KEGGiO,audio_features,spotify:track:5AfP2zlo6PBnlpU3KEGGiO,0.59,,Gino Vannelli,I Just Wanna Stop,1979,75,Gino Vannelli,I Just Wanna Stop,,,,,,
0.0166,https://api.spotify.com/v1/audio-analysis/2dZVfFCuI0PGE6jYF4pfHo,0.765,233267,0.713,2dZVfFCuI0PGE6jYF4pfHo,0.000642,5,0.0678,-8.398,0,0.0526,123.12,4,https://api.spotify.com/v1/tracks/2dZVfFCuI0PGE6jYF4pfHo,audio_features,spotify:track:2dZVfFCuI0PGE6jYF4pfHo,0.964,,G.Q.,Disco Nights,1979,76,G.Q.,Disco Nights,,,,,,
0.771,https://api.spotify.com/v1/audio-analysis/4FLEKG82bHeT2olTM8E2Fy,0.46,201800,0.264,4FLEKG82bHeT2olTM8E2Fy,9.92E-05,7,0.0962,-9.492,1,0.0329,166.446,3,https://api.spotify.com/v1/tracks/4FLEKG82bHeT2olTM8E2Fy,audio_features,spotify:track:4FLEKG82bHeT2olTM8E2Fy,0.337,,Linda Ronstadt,Ooh Baby Baby,1979,77,Linda Ronstadt,Ooh Baby Baby,,,,,,
0.165,https://api.spotify.com/v1/audio-analysis/7Cuk8jsPPoNYQWXK9XRFvG,0.694,215080,0.831,7Cuk8jsPPoNYQWXK9XRFvG,0.000892,9,0.25,-7.288,1,0.0301,125.901,4,https://api.spotify.com/v1/tracks/7Cuk8jsPPoNYQWXK9XRFvG,audio_features,spotify:track:7Cuk8jsPPoNYQWXK9XRFvG,0.98,,Earth,September,1979,78,Earth,September,Wind,Fire,,,,
0.308,https://api.spotify.com/v1/audio-analysis/47TUsZ9O6ZqzEOWo1o7CxL,0.689,398307,0.542,47TUsZ9O6ZqzEOWo1o7CxL,0.00148,3,0.0905,-10.774,1,0.0287,111.726,4,https://api.spotify.com/v1/tracks/47TUsZ9O6ZqzEOWo1o7CxL,audio_features,spotify:track:47TUsZ9O6ZqzEOWo1o7CxL,0.638,,Al Stewart,Time Passages,1979,79,Al Stewart,Time Passages,,,,,,
0.133,https://api.spotify.com/v1/audio-analysis/7znZstuIvZjldNIO1E11U4,0.814,457400,0.454,7znZstuIvZjldNIO1E11U4,0.839,10,0.0863,-10.802,1,0.0413,99.265,4,https://api.spotify.com/v1/tracks/7znZstuIvZjldNIO1E11U4,audio_features,spotify:track:7znZstuIvZjldNIO1E11U4,0.903,,Herb Alpert,Rise,1979,80,Herb Alpert,Rise,,,,,,
0.144,https://api.spotify.com/v1/audio-analysis/72ahyckBJfTigJCFCviVN7,0.638,243373,0.867,72ahyckBJfTigJCFCviVN7,0.000733,2,0.0846,-6.469,1,0.0331,115.692,4,https://api.spotify.com/v1/tracks/72ahyckBJfTigJCFCviVN7,audio_features,spotify:track:72ahyckBJfTigJCFCviVN7,0.805,,Electric Light,Don't Bring Me Down,1979,81,Electric Light,Don't Bring Me Down,chestra,,,,,
0.694,https://api.spotify.com/v1/audio-analysis/1oar8gdDX5yHWzVstAHDav,0.553,184933,0.347,1oar8gdDX5yHWzVstAHDav,0.611,7,0.0947,-18.425,1,0.0333,154.634,4,https://api.spotify.com/v1/tracks/1oar8gdDX5yHWzVstAHDav,audio_features,spotify:track:1oar8gdDX5yHWzVstAHDav,0.697,,Eric Clapton,Promises,1979,82,Eric Clapton,Promises,,,,,,
0.0986,https://api.spotify.com/v1/audio-analysis/4lFO4X6ef61SR6M1KXkSRN,0.661,182120,0.842,4lFO4X6ef61SR6M1KXkSRN,0.000124,0,0.0534,-6.893,1,0.047,85.427,4,https://api.spotify.com/v1/tracks/4lFO4X6ef61SR6M1KXkSRN,audio_features,spotify:track:4lFO4X6ef61SR6M1KXkSRN,0.899,,Roger Voudouris,Get Used To It,1979,83,Roger Voudouris,Get Used To It,,,,,,
0.312,https://api.spotify.com/v1/audio-analysis/3GVhCuS4BRxCTvVj4Cmc8w,0.667,284360,0.573,3GVhCuS4BRxCTvVj4Cmc8w,0,4,0.188,-7.933,1,0.0277,95.305,4,https://api.spotify.com/v1/tracks/3GVhCuS4BRxCTvVj4Cmc8w,audio_features,spotify:track:3GVhCuS4BRxCTvVj4Cmc8w,0.501,,Ambrosia,How Much I Feel,1979,84,Ambrosia,How Much I Feel,,,,,,
0.325,https://api.spotify.com/v1/audio-analysis/19oPsdlHwigJm2Ewk1ypRb,0.601,260867,0.293,19oPsdlHwigJm2Ewk1ypRb,8.46E-06,5,0.0813,-16.445,0,0.0509,143.362,4,https://api.spotify.com/v1/tracks/19oPsdlHwigJm2Ewk1ypRb,audio_features,spotify:track:19oPsdlHwigJm2Ewk1ypRb,0.652,,Eddie Rabbitt,Suspicions,1979,85,Eddie Rabbitt,Suspicions,,,,,,
0.476,https://api.spotify.com/v1/audio-analysis/3BCMsz55asr7Yr6DqB9N8D,0.313,197453,0.6,3BCMsz55asr7Yr6DqB9N8D,2.56E-05,11,0.523,-7.913,1,0.0357,141.912,4,https://api.spotify.com/v1/tracks/3BCMsz55asr7Yr6DqB9N8D,audio_features,spotify:track:3BCMsz55asr7Yr6DqB9N8D,0.272,,Rex Smith,You Take My Breath Away,1979,86,Rex Smith,You Take My Breath Away,,,,,,
0.458,https://api.spotify.com/v1/audio-analysis/0spN4UlSI0X6YSYCWpSzgz,0.544,235973,0.336,0spN4UlSI0X6YSYCWpSzgz,3.48E-06,5,0.133,-14.413,1,0.038,136.516,4,https://api.spotify.com/v1/tracks/0spN4UlSI0X6YSYCWpSzgz,audio_features,spotify:track:0spN4UlSI0X6YSYCWpSzgz,0.298,,Alice Cooper,How You Gonna See Me Now,1979,87,Alice Cooper,How You Gonna See Me Now,,,,,,
0.229,https://api.spotify.com/v1/audio-analysis/6xMHglHoafdDFGXS6qfwSH,0.705,268693,0.806,6xMHglHoafdDFGXS6qfwSH,0,0,0.0676,-4.83,1,0.0814,117.945,4,https://api.spotify.com/v1/tracks/6xMHglHoafdDFGXS6qfwSH,audio_features,spotify:track:6xMHglHoafdDFGXS6qfwSH,0.763,,Foreigner,Double Vision,1979,88,Foreigner,Double Vision,,,,,,
0.188,https://api.spotify.com/v1/audio-analysis/76fFzThA0KjAea2BdVlHnD,0.395,239160,0.641,76fFzThA0KjAea2BdVlHnD,7.10E-05,7,0.145,-5.96,1,0.0353,121.451,4,https://api.spotify.com/v1/tracks/76fFzThA0KjAea2BdVlHnD,audio_features,spotify:track:76fFzThA0KjAea2BdVlHnD,0.421,,Babys,Every Time I Think Of You,1979,89,Babys,Every Time I Think Of You,,,,,,
0.000702,https://api.spotify.com/v1/audio-analysis/3NVeGIbKHnLYeQlBTZHSZX,0.726,320027,0.802,3NVeGIbKHnLYeQlBTZHSZX,0.0275,5,0.059,-10.006,1,0.0609,110.271,4,https://api.spotify.com/v1/tracks/3NVeGIbKHnLYeQlBTZHSZX,audio_features,spotify:track:3NVeGIbKHnLYeQlBTZHSZX,0.803,,Instant Funk,I Got My Mind Made Up,1979,90,Instant Funk,I Got My Mind Made Up,,,,,,
0.126,https://api.spotify.com/v1/audio-analysis/46eu3SBuFCXWsPT39Yg3tJ,0.878,365467,0.821,46eu3SBuFCXWsPT39Yg3tJ,0.0461,11,0.183,-9.875,1,0.089,118.881,4,https://api.spotify.com/v1/tracks/46eu3SBuFCXWsPT39Yg3tJ,audio_features,spotify:track:46eu3SBuFCXWsPT39Yg3tJ,0.947,,Michael Jackson,Don't Stop 'Til You Get Enough,1979,91,Michael Jackson,Don't Stop 'Til You Get Enough,,,,,,
0.003,https://api.spotify.com/v1/audio-analysis/5o9QnEAWr5Tww1YOGremLC,0.567,192137,0.86,5o9QnEAWr5Tww1YOGremLC,0,9,0.0966,-8.679,1,0.0614,146.874,4,https://api.spotify.com/v1/tracks/5o9QnEAWr5Tww1YOGremLC,audio_features,spotify:track:5o9QnEAWr5Tww1YOGremLC,0.397,,Robert Palmer,Bad Case Of Lovin' You,1979,92,Robert Palmer,Bad Case Of Lovin' You,,,,,,
0.31,https://api.spotify.com/v1/audio-analysis/3PAyW4dkGxnWJNWzKNVWf5,0.319,207467,0.407,3PAyW4dkGxnWJNWzKNVWf5,0.0011,2,0.346,-9.566,0,0.0261,80.883,4,https://api.spotify.com/v1/tracks/3PAyW4dkGxnWJNWzKNVWf5,audio_features,spotify:track:3PAyW4dkGxnWJNWzKNVWf5,0.347,,Barry Manilow,Somewhere In The Night,1979,93,Barry Manilow,Somewhere In The Night,,,,,,
0.271,https://api.spotify.com/v1/audio-analysis/3mj46XKJ2aEm1z7ZvbwyLi,0.52,281213,0.451,3mj46XKJ2aEm1z7ZvbwyLi,0.000285,11,0.196,-6.418,1,0.0269,130.189,4,https://api.spotify.com/v1/tracks/3mj46XKJ2aEm1z7ZvbwyLi,audio_features,spotify:track:3mj46XKJ2aEm1z7ZvbwyLi,0.333,,Bob Seger,We've Got Tonight,1979,94,Bob Seger,We've Got Tonight,The Silver Bullet Band,,,,,
0.0373,https://api.spotify.com/v1/audio-analysis/4RS9PmtHQe7I0o5fEeweOY,0.548,188084,0.843,4RS9PmtHQe7I0o5fEeweOY,1.26E-06,8,0.0536,-7.32,1,0.0597,129.661,4,https://api.spotify.com/v1/tracks/4RS9PmtHQe7I0o5fEeweOY,audio_features,spotify:track:4RS9PmtHQe7I0o5fEeweOY,0.719,,Van Halen,Dance The Night Away,1979,95,Van Halen,Dance The Night Away,,,,,,
0.0178,https://api.spotify.com/v1/audio-analysis/3DdqJR9hrVAaXQRwJkkJP6,0.329,245067,0.383,3DdqJR9hrVAaXQRwJkkJP6,2.41E-05,3,0.0446,-13.55,1,0.0341,202.001,3,https://api.spotify.com/v1/tracks/3DdqJR9hrVAaXQRwJkkJP6,audio_features,spotify:track:3DdqJR9hrVAaXQRwJkkJP6,0.521,,Nigel Olsson,Dancin' Shoes,1979,96,Nigel Olsson,Dancin' Shoes,,,,,,
0.000292,https://api.spotify.com/v1/audio-analysis/20NBPVUpOPAyg6lLMsm87I,0.659,217984,0.812,20NBPVUpOPAyg6lLMsm87I,0.0108,7,0.307,-7.631,1,0.0267,124.029,4,https://api.spotify.com/v1/tracks/20NBPVUpOPAyg6lLMsm87I,audio_features,spotify:track:20NBPVUpOPAyg6lLMsm87I,0.794,,Diana Ross,The Boss,1979,97,Diana Ross,The Boss,,,,,,
0.415,https://api.spotify.com/v1/audio-analysis/71Py1OGkgBQVTHa0aUyG4y,0.475,240360,0.308,71Py1OGkgBQVTHa0aUyG4y,1.21E-05,1,0.0834,-17.545,1,0.0499,141.815,4,https://api.spotify.com/v1/tracks/71Py1OGkgBQVTHa0aUyG4y,audio_features,spotify:track:71Py1OGkgBQVTHa0aUyG4y,0.495,,Commodores,Sail On,1979,98,Commodores,Sail On,,,,,,
0.0343,https://api.spotify.com/v1/audio-analysis/75FAk9JQHHLecKEZ8OZxpK,0.465,288733,0.48,75FAk9JQHHLecKEZ8OZxpK,2.93E-06,7,0.0427,-13.653,1,0.202,184.611,4,https://api.spotify.com/v1/tracks/75FAk9JQHHLecKEZ8OZxpK,audio_features,spotify:track:75FAk9JQHHLecKEZ8OZxpK,0.365,,G.Q.,I Do Love You,1979,99,G.Q.,I Do Love You,,,,,,
0.0268,https://api.spotify.com/v1/audio-analysis/1MMojvYXRUFhk6nSSWxnjT,0.406,571440,0.904,1MMojvYXRUFhk6nSSWxnjT,0.00393,2,0.707,-8.301,0,0.0609,130.724,4,https://api.spotify.com/v1/tracks/1MMojvYXRUFhk6nSSWxnjT,audio_features,spotify:track:1MMojvYXRUFhk6nSSWxnjT,0.642,,Firefall,Strange Way,1979,100,Firefall,Strange Way,,,,,,
0.148,https://api.spotify.com/v1/audio-analysis/4K9rsZnoVWNSmmb3X8bmvT,0.743,276000,0.599,4K9rsZnoVWNSmmb3X8bmvT,0,7,0.072,-9.62,0,0.0317,101.907,4,https://api.spotify.com/v1/tracks/4K9rsZnoVWNSmmb3X8bmvT,audio_features,spotify:track:4K9rsZnoVWNSmmb3X8bmvT,0.961,,Andy Gibb,Shadow Dancing,1978,1,Andy Gibb,Shadow Dancing,,,,,,
0.0322,https://api.spotify.com/v1/audio-analysis/3mRM4NM8iO7UBqrSigCQFH,0.703,285373,0.826,3mRM4NM8iO7UBqrSigCQFH,0.00629,10,0.179,-7.179,0,0.0341,103.564,4,https://api.spotify.com/v1/tracks/3mRM4NM8iO7UBqrSigCQFH,audio_features,spotify:track:3mRM4NM8iO7UBqrSigCQFH,0.945,,Bee Gees,Night Fever,1978,2,Bee Gees,Night Fever,,,,,,
0.831,https://api.spotify.com/v1/audio-analysis/3dFR132gzO8jxD57R2gid3,0.333,216287,0.367,3dFR132gzO8jxD57R2gid3,1.19E-05,2,0.262,-10.06,1,0.0291,77.986,3,https://api.spotify.com/v1/tracks/3dFR132gzO8jxD57R2gid3,audio_features,spotify:track:3dFR132gzO8jxD57R2gid3,0.0685,,Debby Boone,You Light Up My Life,1978,3,Debby Boone,You Light Up My Life,,,,,,
